iter, episode, ep_real_reward, reward, loss, epsilon 
15842, 108, 9.0, 1.0, 0.5577114224433899, 0.9211963166241796 
15999, 109, 12.0, 0.0, 0.7599693536758423, 0.9193539239909312 
16125, 110, 7.0, 1.0, 0.42576974630355835, 0.9175152161429493 
16277, 111, 10.0, 0.0, 1.256009817123413, 0.9156801857106633 
16393, 112, 9.0, 1.0, 0.7809706926345825, 0.913848825339242 
16496, 113, 8.0, 1.0, 0.6520202159881592, 0.9120211276885636 
16655, 114, 10.0, -0.5, 0.7376350164413452, 0.9101970854331864 
16799, 115, 9.0, 0.0, 1.052713394165039, 0.9083766912623201 
16987, 116, 10.0, 0.0, 1.280135154724121, 0.9065599378797955 
17167, 117, 11.0, 1.0, 1.302058219909668, 0.9047468180040359 
17324, 118, 8.0, -1.0, 1.0298779010772705, 0.9029373243680279 
17446, 119, 9.0, 1.0, 1.4284372329711914, 0.9011314497192918 
17593, 120, 6.0, 0.0, 1.5322147607803345, 0.8993291868198532 
17718, 121, 9.0, 0.0, 0.9165645837783813, 0.8975305284462135 
17830, 122, 8.0, 0.0, 1.0554096698760986, 0.8957354673893211 
18001, 123, 8.0, 0.0, 0.9166219234466553, 0.8939439964545425 
18149, 124, 8.0, -1.0, 1.5910391807556152, 0.8921561084616334 
18280, 125, 9.0, 1.0, 0.9108260869979858, 0.8903717962447101 
18521, 126, 9.0, 0.0, 0.8721633553504944, 0.8885910526522206 
18716, 127, 11.0, 0.0, 0.9085017442703247, 0.8868138705469162 
18845, 128, 11.0, 0.0, 0.6479369401931763, 0.8850402428058224 
19032, 129, 8.0, 0.0, 1.161855936050415, 0.8832701623202107 
19214, 130, 6.0, 0.0, 1.164517879486084, 0.8815036219955703 
19336, 131, 8.0, 1.0, 0.6900573968887329, 0.8797406147515792 
19469, 132, 9.0, 0.0, 1.7018405199050903, 0.877981133522076 
19579, 133, 10.0, -1.0, 1.126544713973999, 0.8762251712550319 
19750, 134, 9.0, 0.0, 0.5140374898910522, 0.8744727209125218 
19912, 135, 12.0, 1.0, 0.9890716671943665, 0.8727237754706968 
20028, 136, 9.0, 0.0, 1.114332675933838, 0.8709783279197554 
20172, 137, 7.0, 0.0, 0.5954119563102722, 0.8692363712639158 
20331, 138, 10.0, 1.0, 0.9475904703140259, 0.867497898521388 
20464, 139, 8.0, 1.0, 0.9967997670173645, 0.8657629027243453 
20633, 140, 8.0, 0.0, 0.652944803237915, 0.8640313769188966 
20762, 141, 6.0, -1.0, 0.8515940308570862, 0.8623033141650589 
20901, 142, 10.0, 0.0, 1.427991509437561, 0.8605787075367288 
21066, 143, 13.0, 1.0, 0.9878298044204712, 0.8588575501216553 
21256, 144, 7.0, 0.0, 0.8461282253265381, 0.857139835021412 
21406, 145, 9.0, 0.0, 1.3771765232086182, 0.8554255553513692 
21603, 146, 10.0, 0.0, 1.015431523323059, 0.8537147042406664 
21756, 147, 8.0, 0.0, 1.1715095043182373, 0.8520072748321851 
22005, 148, 10.0, 0.0, 0.7795886993408203, 0.8503032602825207 
22134, 149, 8.0, 0.0, 1.2726266384124756, 0.8486026537619556 
22342, 150, 7.0, 0.0, 0.879822850227356, 0.8469054484544317 
22492, 151, 10.0, 0.0, 0.9462549686431885, 0.8452116375575228 
22650, 152, 8.0, 0.0, 0.40230363607406616, 0.8435212142824078 
22866, 153, 7.0, 0.0, 1.08074951171875, 0.841834171853843 
23043, 154, 9.0, 0.0, 1.040996789932251, 0.8401505035101353 
23293, 155, 10.0, 0.0, 0.728304922580719, 0.838470202503115 
23403, 156, 9.0, 1.0, 1.0390957593917847, 0.8367932620981088 
23557, 157, 8.0, 0.0, 1.1673930883407593, 0.8351196755739125 
23757, 158, 9.0, 0.0, 1.0327177047729492, 0.8334494362227647 
23922, 159, 9.0, 0.0, 0.9539769887924194, 0.8317825373503192 
24045, 160, 8.0, 1.0, 1.2684319019317627, 0.8301189722756185 
24251, 161, 8.0, -1.0, 0.614641547203064, 0.8284587343310672 
24409, 162, 11.0, 0.0, 1.0076913833618164, 0.8268018168624051 
24569, 163, 7.0, 0.0, 1.0634567737579346, 0.8251482132286803 
24693, 164, 9.0, 0.0, 0.9078941941261292, 0.823497916802223 
24814, 165, 10.0, 1.0, 0.8940383791923523, 0.8218509209686186 
24960, 166, 11.0, 1.0, 0.8807826638221741, 0.8202072191266814 
25105, 167, 11.0, 1.0, 1.20907461643219, 0.818566804688428 
25266, 168, 11.0, -1.0, 1.0316816568374634, 0.8169296710790511 
25477, 169, 11.0, 0.0, 0.3452976942062378, 0.815295811736893 
25643, 170, 12.0, 0.0, 0.9077135324478149, 0.8136652201134192 
25767, 171, 9.0, 0.0, 1.2663438320159912, 0.8120378896731923 
25948, 172, 10.0, 1.0, 0.9579073190689087, 0.8104138138938459 
26075, 173, 9.0, 1.0, 1.0487593412399292, 0.8087929862660582 
26168, 174, 9.0, -0.5, 1.3334403038024902, 0.8071754002935261 
26314, 175, 11.0, 0.0, 0.7165956497192383, 0.805561049492939 
26464, 176, 12.0, 1.0, 0.8618185520172119, 0.8039499273939532 
26617, 177, 13.0, -1.0, 0.5950583815574646, 0.8023420275391653 
26780, 178, 11.0, 0.0, 0.4564780592918396, 0.800737343484087 
26962, 179, 14.0, -0.5, 1.2014245986938477, 0.7991358687971188 
27126, 180, 7.0, 0.0, 0.7136688232421875, 0.7975375970595246 
27241, 181, 9.0, 1.0, 1.0253989696502686, 0.7959425218654056 
27452, 182, 10.0, 0.0, 0.37347328662872314, 0.7943506368216747 
27654, 183, 9.0, 1.0, 1.4296382665634155, 0.7927619355480314 
27764, 184, 10.0, 0.0, 1.062638282775879, 0.7911764116769353 
27891, 185, 10.0, 1.0, 0.6276628375053406, 0.7895940588535815 
28049, 186, 8.0, 1.0, 0.8998510241508484, 0.7880148707358743 
28176, 187, 7.0, 0.0, 0.8285717368125916, 0.7864388409944025 
28343, 188, 7.0, -1.0, 0.6697481274604797, 0.7848659633124138 
28445, 189, 7.0, 0.0, 0.7951182126998901, 0.783296231385789 
28593, 190, 11.0, -0.5, 0.9249923229217529, 0.7817296389230174 
28770, 191, 10.0, 1.0, 1.0391852855682373, 0.7801661796451713 
28972, 192, 10.0, 1.0, 1.0501244068145752, 0.778605847285881 
29125, 193, 8.0, 1.0, 0.9218725562095642, 0.7770486355913092 
