iter, episode, ep_real_reward, reward, loss, epsilon 
215, 0, 8.0, 0.0, 0, 1.0 
386, 1, 9.0, 0.0, 0, 1.0 
545, 2, 7.0, -0.02, 0, 1.0 
821, 3, 12.0, 0.0, 0, 1.0 
979, 4, 9.0, 0.0, 0, 1.0 
1091, 5, 7.0, 0.0, 0, 1.0 
1281, 6, 10.0, -0.02, 0, 1.0 
1381, 7, 9.0, 1.0, 0, 1.0 
1565, 8, 11.0, 0.0, 0, 1.0 
1715, 9, 12.0, -0.02, 0, 1.0 
1839, 10, 12.0, 1.0, 0, 1.0 
1964, 11, 8.0, 1.0, 0, 1.0 
2122, 12, 7.0, 0.0, 0, 1.0 
2280, 13, 7.0, -0.02, 0, 1.0 
2371, 14, 8.0, 0.0, 0, 1.0 
2472, 15, 7.0, 1.0, 0, 1.0 
2622, 16, 10.0, 0.0, 0, 1.0 
2814, 17, 7.0, 0.0, 0, 1.0 
2932, 18, 8.0, 0.0, 0, 1.0 
3077, 19, 9.0, 1.0, 0, 1.0 
3254, 20, 9.0, 1.0, 0, 1.0 
3374, 21, 9.0, 1.0, 0, 1.0 
3560, 22, 11.0, 1.0, 0, 1.0 
3669, 23, 8.0, -0.01, 0, 1.0 
3861, 24, 12.0, 0.0, 0, 1.0 
4033, 25, 5.0, 0.0, 0, 1.0 
4139, 26, 8.0, 0.0, 0, 1.0 
4297, 27, 8.0, 1.0, 0, 1.0 
4439, 28, 12.0, -0.02, 0, 1.0 
4553, 29, 9.0, 1.0, 0, 1.0 
4748, 30, 6.0, 0.0, 0, 1.0 
4871, 31, 6.0, 1.0, 0, 1.0 
5017, 32, 6.0, 0.0, 0, 1.0 
5127, 33, 6.0, 0.0, 0, 1.0 
5267, 34, 9.0, 1.0, 0, 1.0 
5382, 35, 9.0, 1.0, 0, 1.0 
5539, 36, 10.0, 0.0, 0, 1.0 
5665, 37, 9.0, 1.0, 0, 1.0 
5846, 38, 8.0, 1.0, 0, 1.0 
6011, 39, 15.0, 0.0, 0, 1.0 
6107, 40, 6.0, 1.0, 0, 1.0 
6221, 41, 7.0, 1.0, 0, 1.0 
6334, 42, 8.0, 0.0, 0, 1.0 
6455, 43, 7.0, 0.0, 0, 1.0 
6697, 44, 10.0, 1.0, 0, 1.0 
6849, 45, 8.0, 1.0, 0, 1.0 
7008, 46, 8.0, 0.0, 0, 1.0 
7111, 47, 7.0, 1.0, 0, 1.0 
7275, 48, 6.0, 1.0, 0, 1.0 
7428, 49, 8.0, -0.01, 0, 1.0 
7528, 50, 9.0, 0.0, 0, 1.0 
7689, 51, 7.0, 0.0, 0, 1.0 
7796, 52, 7.0, -0.02, 0, 1.0 
7998, 53, 12.0, 0.0, 0, 1.0 
8152, 54, 8.0, 0.0, 0, 1.0 
8266, 55, 9.0, 0.0, 0, 1.0 
8419, 56, 7.0, 0.0, 0, 1.0 
8543, 57, 7.0, 0.0, 0, 1.0 
8651, 58, 6.0, 0.0, 0, 1.0 
8809, 59, 9.0, 0.0, 0, 1.0 
8971, 60, 9.0, 0.0, 0, 1.0 
9132, 61, 8.0, 0.0, 0, 1.0 
9283, 62, 8.0, 0.0, 0, 1.0 
9516, 63, 10.0, 0.0, 0, 1.0 
9709, 64, 12.0, 1.0, 0, 1.0 
9860, 65, 9.0, 0.0, 0, 1.0 
9991, 66, 7.0, 0.0, 0, 1.0 
10185, 67, 9.0, 1.0, 0.05225738137960434, 1.0 
10305, 68, 9.0, 1.0, 0.020772702991962433, 0.9992 
10418, 69, 6.0, 1.0, 0.020896775647997856, 0.99840064 
10611, 70, 10.0, 0.0, 0.061560582369565964, 0.9976019194879999 
10720, 71, 7.0, 0.0, 0.006924980320036411, 0.9968038379524095 
10841, 72, 7.0, 1.0, 0.027842478826642036, 0.9960063948820475 
11004, 73, 8.0, 1.0, 0.02804293856024742, 0.9952095897661418 
11148, 74, 8.0, -0.01, 0.03187654912471771, 0.9944134220943289 
11271, 75, 5.0, 1.0, 0.011742044240236282, 0.9936178913566535 
11389, 76, 10.0, 1.0, 0.010653208941221237, 0.9928229970435681 
11532, 77, 10.0, 1.0, 0.018483858555555344, 0.9920287386459332 
11656, 78, 8.0, 0.0, 0.030066844075918198, 0.9912351156550164 
11802, 79, 13.0, 1.0, 0.026671189814805984, 0.9904421275624924 
11912, 80, 10.0, 1.0, 0.02472391352057457, 0.9896497738604424 
12038, 81, 13.0, -0.02, 0.01790204644203186, 0.9888580540413541 
12157, 82, 8.0, 1.0, 0.011530243791639805, 0.988066967598121 
12293, 83, 9.0, 0.0, 0.03218245133757591, 0.9872765140240425 
12417, 84, 6.0, 1.0, 0.02459038980305195, 0.9864866928128232 
12575, 85, 9.0, 0.0, 0.011243404820561409, 0.9856975034585729 
12732, 86, 10.0, 0.0, 0.027263889089226723, 0.984908945455806 
12887, 87, 9.0, 0.0, 0.024892088025808334, 0.9841210182994413 
13035, 88, 6.0, -0.02, 0.012461097911000252, 0.9833337214848017 
13266, 89, 8.0, 0.0, 0.051702383905649185, 0.9825470545076138 
13378, 90, 6.0, 0.0, 0.03269912675023079, 0.9817610168640077 
13501, 91, 6.0, 0.0, 0.020321305841207504, 0.9809756080505165 
13620, 92, 8.0, 0.0, 0.06075293570756912, 0.980190827564076 
13737, 93, 7.0, 0.0, 0.011071871966123581, 0.9794066749020248 
13853, 94, 8.0, 1.0, 0.02168341353535652, 0.9786231495621032 
14037, 95, 11.0, -0.02, 0.021895337849855423, 0.9778402510424534 
14145, 96, 7.0, 1.0, 0.024779412895441055, 0.9770579788416195 
14278, 97, 7.0, 0.0, 0.01947801560163498, 0.9762763324585462 
14462, 98, 9.0, 1.0, 0.026604298502206802, 0.9754953113925793 
14601, 99, 8.0, 1.0, 0.0368957594037056, 0.9747149151434652 
14722, 100, 8.0, 0.0, 0.01409077923744917, 0.9739351432113504 
14838, 101, 6.0, 1.0, 0.0401371568441391, 0.9731559950967813 
14958, 102, 6.0, 0.0, 0.01248263567686081, 0.9723774703007039 
15072, 103, 10.0, 0.0, 0.013086195103824139, 0.9715995683244633 
15234, 104, 8.0, 1.0, 0.02394285425543785, 0.9708222886698037 
15353, 105, 9.0, 1.0, 0.010458344593644142, 0.9700456308388679 
15449, 106, 7.0, 1.0, 0.030012641102075577, 0.9692695943341968 
15547, 107, 9.0, 0.0, 0.02366454154253006, 0.9684941786587294 
15665, 108, 9.0, 0.0, 0.02093389257788658, 0.9677193833158024 
15865, 109, 8.0, 0.0, 0.011669589206576347, 0.9669452078091497 
15979, 110, 9.0, 0.0, 0.025904163718223572, 0.9661716516429024 
16136, 111, 10.0, 1.0, 0.038453325629234314, 0.9653987143215881 
16247, 112, 9.0, 1.0, 0.01789293996989727, 0.9646263953501308 
16364, 113, 10.0, 1.0, 0.01769687421619892, 0.9638546942338507 
16514, 114, 12.0, 0.0, 0.014699097722768784, 0.9630836104784636 
16681, 115, 11.0, -0.02, 0.04497505724430084, 0.9623131435900808 
16792, 116, 9.0, 0.0, 0.01659468002617359, 0.9615432930752087 
16884, 117, 8.0, 1.0, 0.008829952217638493, 0.9607740584407485 
17020, 118, 10.0, 1.0, 0.0250334981828928, 0.9600054391939958 
17140, 119, 9.0, -0.02, 0.03364847972989082, 0.9592374348426406 
17285, 120, 8.0, 0.0, 0.018862087279558182, 0.9584700448947664 
17397, 121, 8.0, 1.0, 0.032837267965078354, 0.9577032688588506 
17514, 122, 7.0, 1.0, 0.04815491661429405, 0.9569371062437635 
17628, 123, 9.0, 1.0, 0.025370987132191658, 0.9561715565587685 
17797, 124, 11.0, 0.0, 0.028602993115782738, 0.9554066193135214 
17978, 125, 14.0, 0.0, 0.0464816689491272, 0.9546422940180707 
18132, 126, 7.0, 0.0, 0.01683061197400093, 0.9538785801828562 
18295, 127, 12.0, 1.0, 0.034692760556936264, 0.9531154773187099 
18446, 128, 11.0, 1.0, 0.025949742645025253, 0.9523529849368549 
18618, 129, 7.0, 0.0, 0.02730589359998703, 0.9515911025489054 
18821, 130, 10.0, 0.0, 0.023210419341921806, 0.9508298296668662 
18925, 131, 7.0, 0.0, 0.04298049211502075, 0.9500691658031327 
19104, 132, 12.0, -0.02, 0.01994960568845272, 0.9493091104704902 
19254, 133, 11.0, 0.0, 0.053129490464925766, 0.9485496631821138 
19368, 134, 8.0, 1.0, 0.018491990864276886, 0.9477908234515681 
19493, 135, 8.0, 1.0, 0.017496105283498764, 0.9470325907928068 
19634, 136, 11.0, 1.0, 0.01178986206650734, 0.9462749647201725 
19758, 137, 7.0, 1.0, 0.022635962814092636, 0.9455179447483963 
19917, 138, 10.0, 0.0, 0.02184116467833519, 0.9447615303925976 
20069, 139, 7.0, 0.0, 0.05148574337363243, 0.9440057211682835 
20238, 140, 6.0, 0.0, 0.03422478586435318, 0.9432505165913488 
20338, 141, 6.0, 1.0, 0.036264561116695404, 0.9424959161780757 
20449, 142, 9.0, 1.0, 0.025515971705317497, 0.9417419194451332 
20595, 143, 8.0, 0.0, 0.02940978668630123, 0.940988525909577 
20696, 144, 9.0, 1.0, 0.023113545030355453, 0.9402357350888494 
20825, 145, 10.0, 0.0, 0.0166797898709774, 0.9394835465007783 
20980, 146, 10.0, 1.0, 0.030581729486584663, 0.9387319596635776 
21109, 147, 9.0, 0.0, 0.02260759472846985, 0.9379809740958467 
21253, 148, 9.0, -0.01, 0.049945347011089325, 0.93723058931657 
21348, 149, 9.0, 0.0, 0.02360735461115837, 0.9364808048451168 
21428, 150, 7.0, 1.0, 0.01139525230973959, 0.9357316202012407 
